UWI,START_DATE,OIL,GAS,WATER
CC464,2008-04-01,38998,25693,49862
ON663,2008-04-01,19890,16566,33
DS689,2008-04-01,36494,23372,2432
TF172,2008-04-01,35538,12246,1092
TR336,2008-04-01,53405,38299,7831
CC627,2008-04-01,2828,1602,195
TF719,2008-04-01,46295,59429,2311
RK738,2008-04-01,22484,6909,24
DS496,2008-04-01,34427,23991,13020
RK301,2008-04-01,64019,63416,5310
YP166,2008-04-01,63807,38998,9226
RK403,2008-04-01,34772,13987,0
TR400,2008-04-01,34391,8959,2731
ON469,2008-04-01,29095,13274,76
TF719,2008-04-01,27932,17047,1082
YP768,2008-04-01,22713,15163,9162
DS698,2008-04-01,41579,29206,2254
ON120,2008-04-01,95566,43578,740
RK403,2008-04-01,58004,33554,13488
RK854,2008-04-01,24763,21550,5609
AB735,2008-04-01,42223,27565,9222
TR729,2008-04-01,23718,12840,35
CC766,2008-04-01,36059,19411,3914
TF770,2008-04-01,26362,18782,354
ON765,2008-04-01,38799,24600,51
DS161,2008-04-01,70941,38386,15604
YP552,2008-04-01,36310,11598,39
RK113,2008-04-01,18668,4001,3026
TF277,2008-04-01,36753,16365,43
TF143,2008-04-01,26887,23483,1183
YP676,2008-04-01,24454,10345,67557
YP737,2008-04-01,35033,28903,0
YP647,2008-04-01,9673,1574,610
TF149,2008-04-01,57716,38737,7892
TF177,2008-04-01,39961,18147,224
BR254,2008-04-01,51088,38521,0
YP549,2008-04-01,28336,21940,170
AB460,2008-04-01,58078,30376,1132
CC646,2008-04-01,17474,8181,4398
TR724,2008-04-01,58412,32922,1270
ON848,2008-04-01,62219,50991,16
AB323,2008-04-01,38381,27564,0
YP549,2008-04-01,73846,56527,1965
DS378,2008-04-01,73222,77652,1155
TF695,2008-04-01,4220,3531,713
TF222,2008-04-01,27394,25021,998
CC649,2008-04-01,18501,13279,85
DS161,2008-04-01,31154,13070,735
TR382,2008-04-01,28897,19038,4505
YP355,2008-04-01,52795,33697,4205
RK453,2008-04-01,31337,16295,0
RK361,2008-04-01,25398,32771,31680
ON463,2008-04-01,26101,22252,37
CC142,2008-04-01,30009,15513,73
TR753,2008-04-01,38901,24133,4134
DS496,2008-04-01,40466,30820,0
CC649,2008-04-01,25530,17089,1470
DS773,2008-04-01,52064,54806,0
DS241,2008-04-01,66029,74794,56
DS775,2008-04-01,49811,33662,0
BR430,2008-04-01,26928,28693,0
TR336,2008-04-01,25347,20624,179
RK171,2008-04-01,36956,24625,334
BR836,2008-04-01,32727,27288,887
ON120,2008-04-01,43926,32624,116
ON333,2008-04-01,33170,17583,523
YP203,2008-04-01,14854,8982,473
RK789,2008-04-01,38321,20463,0
TR811,2008-04-01,79625,55789,512
TR129,2008-04-01,31330,21586,584
CC883,2008-04-01,1645,1247,581
BR554,2008-04-01,12325,2747,17382
ON804,2008-04-01,57054,50695,6231
RK128,2008-04-01,27815,9496,8113
BR772,2008-04-01,62328,32943,178
TF770,2008-04-01,28760,20999,4575
TF846,2008-04-01,4682,2813,954
TF267,2008-04-01,24795,34358,1890
AB559,2008-04-01,43114,22241,6666
TF533,2008-04-01,62593,64667,3668
TF339,2008-04-01,72108,45150,89
DS884,2008-04-01,4726,1683,1237
DS780,2008-04-01,60887,47125,68
RK539,2008-04-01,35790,18375,69
AB560,2008-04-01,45203,42005,0
YP373,2008-04-01,25014,28354,452
AB540,2008-04-01,14312,8481,93
TR444,2008-04-01,28676,11117,2049
ON316,2008-04-01,39191,19622,43
YP166,2008-04-01,28535,19098,250
TR129,2008-04-01,10823,4356,24
TR235,2008-04-01,15336,11263,198
TR855,2008-04-01,36127,16146,404
TF740,2008-04-01,41127,21171,40
ON236,2008-04-01,37349,16857,866
YP373,2008-04-01,32268,25309,380
DS652,2008-04-01,63896,44090,1956
CC627,2008-04-01,11544,7317,467
AB456,2008-04-01,43627,42239,1382
ON442,2008-04-01,36217,35286,48
RK514,2008-04-01,46389,17336,2727
BR710,2008-04-01,41039,17670,49
YP785,2008-04-01,55263,38570,9523
ON829,2008-04-01,28014,21188,35
BR264,2008-04-01,45510,50033,1772
TF740,2008-04-01,21030,7622,20134
BR554,2008-04-01,28412,9199,12750
TF149,2008-04-01,41767,22062,3410
ON333,2008-04-01,76436,53300,4157
TF696,2008-04-01,48727,37761,3415
TR843,2008-04-01,29672,25748,10873
BR477,2008-04-01,38091,29065,1899
BR763,2008-04-01,36306,20403,327
ON506,2008-04-01,51428,58379,2253
RK153,2008-04-01,44813,36268,1706
DS241,2008-04-01,39527,28174,853
CC669,2008-04-01,36447,28462,131
YP220,2008-04-01,31267,42425,992
TR455,2008-04-01,28714,21489,396
DS234,2008-04-01,18437,13446,8734
RK279,2008-04-01,34600,6775,182
TF850,2008-04-01,25523,6701,687
CC653,2008-04-01,22469,24426,43989
ON829,2008-04-01,38140,20301,849
AB424,2008-04-01,34411,9937,526
YP467,2008-04-01,26754,17119,6482
DS698,2008-04-01,48486,37273,5653
BR164,2008-04-01,38705,14133,1085
CC479,2008-04-01,29390,19195,0
DS773,2008-04-01,57022,89336,225
ON602,2008-04-01,33231,32663,497
TF695,2008-04-01,7976,7052,1721
TR135,2008-04-01,44159,18894,271
DS720,2008-04-01,47346,36840,32233
AB517,2008-04-01,75184,102265,97
RK794,2008-04-01,22253,3891,850
BR312,2008-04-01,13510,4847,48859
TR516,2008-04-01,38583,27257,48
CC565,2008-04-01,38812,29816,1747
CC636,2008-04-01,53258,31683,4368
ON798,2008-04-01,32203,14530,0
DS105,2008-04-01,647,431,20
RK450,2008-04-01,35427,21087,831
BR264,2008-04-01,47930,60377,1577
YP861,2008-04-01,43093,22197,2058
CC782,2008-04-01,18891,13632,0
CC374,2008-04-01,32363,15087,773
CC482,2008-04-01,22205,13214,1644
DS378,2008-04-01,79881,85020,1832
BR832,2008-04-01,49428,45152,59
RK114,2008-04-01,47827,33055,12462
TF381,2008-04-01,10531,5632,734
CC504,2008-04-01,32014,23925,3128
AB295,2008-04-01,70210,55418,0
RK375,2008-04-01,37022,17586,229
AB119,2008-04-01,27750,24197,870
TR455,2008-04-01,66014,48719,74
ON506,2008-04-01,46003,54852,5676
AB456,2008-04-01,33997,43858,2045
YP412,2008-04-01,29379,34142,43
CC310,2008-04-01,34477,28445,5616
AB590,2008-04-01,25096,25358,0
DS607,2008-04-01,27779,24431,627
RK747,2008-04-01,45845,25852,1880
ON804,2008-04-01,69195,61951,1895
BR273,2008-04-01,25608,27257,64
ON848,2008-04-01,54032,42272,0
AB119,2008-04-01,58747,48892,4041
YP468,2008-04-01,39319,16560,37
TR507,2008-04-01,58732,40332,10123
DS441,2008-04-01,33180,24706,0
AB388,2008-04-01,52355,42905,15587
ON231,2008-04-01,44065,37855,3679
CC782,2008-04-01,50092,41939,1604
TR382,2008-04-01,19094,20233,6267
YP203,2008-04-01,56061,36922,85
DS150,2008-04-01,26217,22886,0
BR297,2008-04-01,9619,4852,261
AB344,2008-04-01,40137,33038,2870
YP655,2008-04-01,82523,52956,0
CC872,2008-04-01,35355,40163,0
DS684,2008-04-01,40110,29593,120
YP229,2008-04-01,32248,25350,720
AB879,2008-04-01,37968,25616,36
YP714,2008-04-01,50564,23985,0
DS263,2008-04-01,22362,12776,216
TF277,2008-04-01,48704,38080,5478
RK450,2008-04-01,57281,48550,2509
YP534,2008-04-01,23724,8621,3807
AB590,2008-04-01,8045,5368,195
ON663,2008-04-01,23632,15840,709
AB838,2008-04-01,68938,53056,0
AB295,2008-04-01,66403,41464,0
TR694,2008-04-01,29179,16686,936
BR159,2008-04-01,26321,12520,0
AB824,2008-04-01,32970,15250,311
DS546,2008-04-01,28860,14506,70
RK302,2008-04-01,31834,17042,202
TR235,2008-04-01,12709,7250,378
ON820,2008-04-01,30186,18300,14304
CC643,2008-04-01,39531,13941,295
DS773,2008-05-01,44743,68891,72
TR455,2008-05-01,75020,46569,1351
TF696,2008-05-01,64710,22905,3808
YP549,2008-05-01,60280,55607,1714
TF850,2008-05-01,22429,16107,780
BR273,2008-05-01,25974,27551,579
BR477,2008-05-01,32404,14010,2213
BR254,2008-05-01,44064,40724,0
CC464,2008-05-01,18301,11376,22198
BR836,2008-05-01,43914,34381,1313
TR753,2008-05-01,25295,7117,4687
DS546,2008-05-01,24739,13893,0
TR516,2008-05-01,49583,30184,183
TR694,2008-05-01,46846,35982,5449
TR129,2008-05-01,27215,11061,592
ON120,2008-05-01,37658,20220,266
TR376,2008-05-01,35205,11020,558
CC872,2008-05-01,33103,51807,51
RK789,2008-05-01,37684,17976,0
TF277,2008-05-01,28947,14730,50
ON316,2008-05-01,57388,35157,64
TF172,2008-05-01,27487,12749,814
CC482,2008-05-01,17529,14100,2274
DS689,2008-05-01,26667,21346,2956
RK854,2008-05-01,9358,5123,1317
CC865,2008-05-01,38266,30307,30268
DS773,2008-05-01,59852,65271,278
AB295,2008-05-01,73274,50874,687
AB456,2008-05-01,32008,28749,1389
YP577,2008-05-01,32633,12679,10395
CC252,2008-05-01,15622,12962,743
DS558,2008-05-01,29924,21082,0
TR811,2008-05-01,69665,39831,558
TR797,2008-05-01,56351,68659,0
TF770,2008-05-01,32723,21219,352
YP534,2008-05-01,20691,8804,4413
YP203,2008-05-01,76611,46789,1104
CC310,2008-05-01,25780,27722,5111
TR382,2008-05-01,20092,17396,6132
BR164,2008-05-01,32939,15080,1506
CC142,2008-05-01,26291,15297,78
ON308,2008-05-01,40358,24102,146
ON663,2008-05-01,22496,14800,25
RK153,2008-05-01,47138,35835,58
TF149,2008-05-01,50242,33931,1824
YP373,2008-05-01,39053,24602,490
ON333,2008-05-01,78373,48802,6452
BR264,2008-05-01,48472,65449,1483
TR418,2008-05-01,77599,45520,0
RK128,2008-05-01,26859,9334,7790
DS780,2008-05-01,39928,29372,1303
YP220,2008-05-01,38640,32198,1300
BR312,2008-05-01,17571,20645,84983
RK361,2008-05-01,22097,24918,35991
DS884,2008-05-01,2319,939,619
YP714,2008-05-01,47038,15928,0
AB879,2008-05-01,59343,26892,0
DS378,2008-05-01,56234,75605,0
DS441,2008-05-01,30414,17111,0
TR387,2008-05-01,38238,30910,0
BR159,2008-05-01,21581,9942,0
YP861,2008-05-01,49574,24827,1809
AB540,2008-05-01,19578,9030,1219
YP467,2008-05-01,25948,15223,5517
TR135,2008-05-01,36730,18482,266
AB388,2008-05-01,44155,42370,17526
AB590,2008-05-01,7442,5415,172
AB456,2008-05-01,32904,26683,1978
TF740,2008-05-01,6766,3624,10915
RK114,2008-05-01,45572,35563,13966
DS234,2008-05-01,9336,8276,5883
AB838,2008-05-01,60709,62294,0
ON506,2008-05-01,45003,40006,7667
YP549,2008-05-01,27132,20261,212
CC627,2008-05-01,2707,314,225
ON463,2008-05-01,23518,18960,0
ON236,2008-05-01,17984,8553,725
YP768,2008-05-01,23751,7552,11083
YP355,2008-05-01,41232,28549,3378
TR336,2008-05-01,17583,12683,141
CC646,2008-05-01,15580,5531,4140
BR710,2008-05-01,25151,14420,66
TR455,2008-05-01,29227,15639,461
TF410,2008-05-01,24389,16043,63
YP552,2008-05-01,41840,15474,56
ON231,2008-05-01,49122,37314,2237
TF740,2008-05-01,41419,39608,416
TR382,2008-05-01,43657,25249,9316
AB424,2008-05-01,23871,9005,539
RK301,2008-05-01,66343,54417,7561
AB735,2008-05-01,33168,22891,8968
CC653,2008-05-01,17359,20285,37902
RK171,2008-05-01,31923,26046,367
CC479,2008-05-01,38404,18107,98
RK453,2008-05-01,23101,15184,0
DS607,2008-05-01,38419,24938,792
YP181,2008-05-01,13407,6608,5358
BR297,2008-05-01,46332,17932,0
TR400,2008-05-01,31450,6957,2336
RK375,2008-05-01,28495,17936,224
DS241,2008-05-01,41333,23732,767
ON333,2008-05-01,39247,27639,220
AB824,2008-05-01,25147,11674,116
CC766,2008-05-01,34042,22945,5894
TF267,2008-05-01,25092,19780,1624
YP676,2008-05-01,28240,36941,66215
RK301,2008-05-01,44983,58817,130
TR843,2008-05-01,26548,23579,9384
ON848,2008-05-01,46657,33429,0
ON829,2008-05-01,34114,15331,611
TF177,2008-05-01,43199,24597,220
AB460,2008-05-01,35691,21979,1014
TF407,2008-05-01,58069,38036,832
CC636,2008-05-01,69593,43632,5445
ON804,2008-05-01,52471,45942,6886
DS150,2008-05-01,25357,21062,722
DS884,2008-05-01,22686,11049,3929
TF611,2008-05-01,46958,46682,44
YP166,2008-05-01,26153,15031,210
DS150,2008-05-01,30792,24499,0
ON442,2008-05-01,37775,30713,90
RK403,2008-05-01,23135,7483,17687
CC669,2008-05-01,41092,24176,122
BR832,2008-05-01,36597,50256,116
BR430,2008-05-01,27612,28048,0
TF695,2008-05-01,32070,22035,7571
TF381,2008-05-01,33595,23180,1056
RK450,2008-05-01,29873,27873,1000
CC374,2008-05-01,28651,16616,963
RK747,2008-05-01,28593,19088,3532
BR554,2008-05-01,13938,3772,10786
AB344,2008-05-01,29327,25311,129
TR855,2008-05-01,37297,21914,445
RK302,2008-05-01,23998,14489,0
YP737,2008-05-01,33502,25744,0
CC627,2008-05-01,36280,23180,1846
RK539,2008-05-01,27766,10599,31
YP412,2008-05-01,26255,25295,0
AB590,2008-05-01,45240,27159,0
ON798,2008-05-01,28923,21875,90
RK279,2008-05-01,20825,5100,98
CC782,2008-05-01,48212,32311,1165
CC782,2008-05-01,21996,8550,174
DS496,2008-05-01,24393,20797,0
TR336,2008-05-01,33144,25646,6199
TR235,2008-05-01,18679,11413,253
YP821,2008-05-01,44806,20532,121
AB540,2008-05-01,17466,7966,434
DS780,2008-05-01,59247,34826,66
DS652,2008-05-01,61178,48912,2246
RK403,2008-05-01,21798,10259,0
CC565,2008-05-01,44845,28123,1730
AB559,2008-05-01,30777,18402,8215
YP471,2008-05-01,51877,29209,0
YP166,2008-05-01,49467,32778,16215
TF277,2008-05-01,69631,53092,7042
DS684,2008-05-01,24526,20149,0
DS161,2008-05-01,59680,31253,15526
AB323,2008-05-01,29992,19748,0
BR264,2008-05-01,57101,44741,1603
TR729,2008-05-01,36046,21131,59
YP373,2008-05-01,28415,23817,674
ON506,2008-05-01,52396,42671,5102
TF719,2008-05-01,27587,17169,606
RK514,2008-05-01,44935,10462,3795
TF695,2008-05-01,28135,18801,4303
YP203,2008-05-01,10927,5613,356
ON765,2008-05-01,42149,6057,199
AB560,2008-05-01,44311,61522,120
ON820,2008-05-01,31291,14696,7006
DS161,2008-05-01,31826,11101,733
TF719,2008-05-01,59996,57306,2805
DS378,2008-05-01,67247,84315,2673
TR331,2008-05-01,21845,18068,0
TF339,2008-05-01,68187,52864,68
ON804,2008-05-01,72126,44517,2607
ON848,2008-05-01,59185,65340,0
BR554,2008-05-01,20048,7059,14769
TF267,2008-05-01,44857,58747,2649
AB517,2008-05-01,53340,47702,55
CC142,2008-05-01,57901,36004,0
DS241,2008-05-01,47240,31568,0
TR129,2008-05-01,20648,12610,102
ON663,2008-05-01,27728,12993,387
DS698,2008-05-01,34018,29598,5074
AB119,2008-05-01,22992,18867,678
AB513,2008-05-01,25279,26010,3483
YP181,2008-05-01,27270,23581,0
ON829,2008-05-01,21835,18941,30
CC643,2008-05-01,32936,16875,325
BR772,2008-05-01,53957,19159,228
RK738,2008-05-01,15870,5783,23
ON602,2008-05-01,41254,36885,552
RK794,2008-05-01,23125,8254,1149
AB295,2008-05-01,83536,58594,990
DS263,2008-05-01,36986,16615,1200
DS684,2008-05-01,52846,32932,144
TR724,2008-05-01,54025,37679,2756
TF642,2008-05-01,42830,16604,1633
TF222,2008-05-01,23187,19917,935
CC649,2008-05-01,22187,11063,1166
YP647,2008-05-01,10584,2582,929
YP655,2008-05-01,74176,40342,0
TF143,2008-05-01,24741,23308,1197
TF846,2008-05-01,4607,2325,816
RK113,2008-05-01,13066,7038,3163
RK318,2008-05-01,56870,42446,8239
DS775,2008-05-01,40920,19772,0
RK302,2008-05-01,15819,8133,0
RK450,2008-05-01,46037,48192,1450
AB119,2008-05-01,54737,48723,1971
TF222,2008-05-01,25159,19647,2828
DS698,2008-05-01,34843,22219,2475
DS887,2008-05-01,66397,36453,14260
TR235,2008-05-01,19262,12991,632
BR273,2008-05-01,58832,52680,15992
TF585,2008-05-01,31137,20621,0
CC504,2008-05-01,942,641,22
YP229,2008-05-01,27267,23675,798
DS496,2008-05-01,41835,30799,15382
TR444,2008-05-01,22720,9523,2179
YP468,2008-05-01,16402,7109,0
ON120,2008-05-01,83006,41479,494
ON231,2008-05-01,45731,30541,3854
TF533,2008-05-01,56903,56558,3815
ON469,2008-05-01,37442,17625,123
BR763,2008-05-01,35623,21745,0
TF149,2008-05-01,55563,45068,10053
TF770,2008-05-01,42629,19082,6700
DS105,2008-05-01,5891,5397,248
CC649,2008-05-01,18748,13184,88
TR507,2008-05-01,59893,31727,11925
YP785,2008-05-01,65311,27624,7351
YP693,2008-05-01,33331,20422,7538
DS241,2008-06-01,46970,34935,0
YP552,2008-06-01,28176,11074,259
ON829,2008-06-01,22473,7811,529
TF850,2008-06-01,28757,16390,857
RK747,2008-06-01,28730,18667,4031
ON316,2008-06-01,40345,18526,50
AB879,2008-06-01,51977,35026,0
DS546,2008-06-01,21170,17081,0
YP203,2008-06-01,78853,52246,1251
AB559,2008-06-01,26532,13714,8743
YP693,2008-06-01,21692,13543,4887
ON236,2008-06-01,16694,9330,896
DS441,2008-06-01,33065,22121,3839
ON469,2008-06-01,40015,18031,139
RK301,2008-06-01,47978,63019,118
ON442,2008-06-01,37465,32035,0
CC646,2008-06-01,21662,7181,5724
CC627,2008-06-01,70691,57277,3834
YP166,2008-06-01,21740,14674,275
TF642,2008-06-01,19928,10607,983
TR694,2008-06-01,40468,41896,7801
DS884,2008-06-01,20097,11365,2923
RK794,2008-06-01,30376,17082,1373
RK301,2008-06-01,61426,73856,7196
TF719,2008-06-01,17129,15180,555
ON506,2008-06-01,38687,34237,3704
AB735,2008-06-01,39500,23820,10767
BR433,2008-06-01,8400,5047,47
AB838,2008-06-01,60207,68999,0
TR400,2008-06-01,36640,6494,3265
ON231,2008-06-01,38819,37065,4861
RK450,2008-06-01,53609,31472,1834
RK302,2008-06-01,37174,16497,0
BR312,2008-06-01,30619,14902,82363
ON333,2008-06-01,74171,43623,664
YP471,2008-06-01,52426,37128,0
ON765,2008-06-01,43451,19327,59
TF339,2008-06-01,95781,70850,1123
YP468,2008-06-01,19413,9376,0
DS234,2008-06-01,12956,9064,4623
YP549,2008-06-01,17881,13584,527
BR772,2008-06-01,18632,9574,80
BR430,2008-06-01,24285,31693,0
RK318,2008-06-01,43664,35480,6256
CC782,2008-06-01,30640,24470,1198
TR724,2008-06-01,70462,47185,2599
DS780,2008-06-01,54680,38951,0
CC669,2008-06-01,37058,18416,0
RK450,2008-06-01,25643,14663,611
ON829,2008-06-01,28049,15031,0
TR753,2008-06-01,24783,14689,5906
TF740,2008-06-01,41734,38695,177
YP647,2008-06-01,11672,3246,491
YP412,2008-06-01,29052,35271,0
AB344,2008-06-01,59750,37927,524
TF695,2008-06-01,32886,26340,7725
DS105,2008-06-01,11759,14760,357
CC872,2008-06-01,32521,43533,122
TF585,2008-06-01,22519,13304,2
DS652,2008-06-01,54142,32189,2833
DS684,2008-06-01,19963,16350,0
YP577,2008-06-01,20155,17254,7435
TF410,2008-06-01,33325,17570,83
TR376,2008-06-01,29172,25630,0
RK375,2008-06-01,33557,14896,223
DS496,2008-06-01,28683,25752,0
TF770,2008-06-01,36552,39848,7444
DS150,2008-06-01,28196,15321,3994
ON308,2008-06-01,31044,18311,183
YP768,2008-06-01,21375,9788,14571
TR129,2008-06-01,25098,16205,0
RK738,2008-06-01,20349,7275,0
AB295,2008-06-01,61024,45886,152
AB456,2008-06-01,35785,36119,1118
RK128,2008-06-01,30764,9546,8916
DS607,2008-06-01,37399,25847,1022
CC649,2008-06-01,31515,18231,9921
YP785,2008-06-01,61912,27329,10197
YP355,2008-06-01,23902,11780,2268
ON804,2008-06-01,47070,39142,2600
AB119,2008-06-01,20592,13472,609
RK113,2008-06-01,13284,4032,1916
AB119,2008-06-01,43358,38155,1330
AB295,2008-06-01,48960,39188,805
YP181,2008-06-01,62845,57598,8
TR235,2008-06-01,16644,10179,233
AB590,2008-06-01,18467,13331,1616
CC142,2008-06-01,28864,13715,81
TR455,2008-06-01,49166,34224,1093
AB540,2008-06-01,24493,12181,1412
TR235,2008-06-01,15048,12806,676
CC374,2008-06-01,30795,17758,989
AB456,2008-06-01,43130,43024,1916
YP549,2008-06-01,57363,41363,1910
AB323,2008-06-01,35255,21450,0
TR336,2008-06-01,23067,17040,28
CC865,2008-06-01,22120,17225,17630
DS773,2008-06-01,56764,59076,85
ON820,2008-06-01,38609,16491,5550
CC464,2008-06-01,31631,20432,66729
TF149,2008-06-01,37943,24716,3106
RK153,2008-06-01,28279,25666,0
ON848,2008-06-01,73865,59610,218
CC310,2008-06-01,27011,24796,2984
ON848,2008-06-01,60379,38830,0
TF407,2008-06-01,47194,43897,798
TF695,2008-06-01,45778,34617,8696
TF267,2008-06-01,7868,9652,1111
CC643,2008-06-01,36668,15349,361
TF277,2008-06-01,22338,11647,36
DS496,2008-06-01,35504,23514,13047
BR273,2008-06-01,24808,19696,0
YP861,2008-06-01,42571,32176,2207
AB424,2008-06-01,44875,22375,208
CC766,2008-06-01,34716,19981,6984
CC649,2008-06-01,25180,14552,83
DS780,2008-06-01,63757,35288,0
YP203,2008-06-01,5490,3029,87
YP676,2008-06-01,25257,39535,97607
TF222,2008-06-01,27608,18204,2805
TR382,2008-06-01,48458,40647,14167
TR855,2008-06-01,33127,15388,487
ON333,2008-06-01,34885,26547,1358
BR254,2008-06-01,37074,24471,0
ON798,2008-06-01,24593,17546,30
TR382,2008-06-01,22404,13755,2021
DS887,2008-06-01,60389,28474,12938
DS775,2008-06-01,42431,32605,0
CC142,2008-06-01,47730,45455,0
DS558,2008-06-01,32363,20961,0
RK789,2008-06-01,27663,22987,198
CC653,2008-06-01,15722,12856,43228
CC252,2008-06-01,16134,13801,837
YP737,2008-06-01,33049,24673,0
AB388,2008-06-01,54525,44099,19857
DS684,2008-06-01,35228,21230,0
DS161,2008-06-01,24052,10257,759
TR387,2008-06-01,41188,25623,0
TF222,2008-06-01,27399,10970,975
RK539,2008-06-01,34032,13817,56
YP714,2008-06-01,36502,11816,0
RK453,2008-06-01,35722,26602,0
YP181,2008-06-01,15941,8924,7844
CC565,2008-06-01,40375,29491,2156
TF277,2008-06-01,24349,15525,1462
TF533,2008-06-01,44035,41739,2061
TR444,2008-06-01,26506,21012,2669
ON231,2008-06-01,43002,31469,3204
TR797,2008-06-01,77858,54737,83
TF696,2008-06-01,43445,24208,1309
AB590,2008-06-01,32449,22777,0
TF611,2008-06-01,37492,39523,112
TF381,2008-06-01,45452,34031,1646
BR836,2008-06-01,36185,32849,1246
TR516,2008-06-01,51785,24217,0
BR832,2008-06-01,44127,51068,65
BR264,2008-06-01,42601,36573,1911
CC782,2008-06-01,21562,11249,536
DS378,2008-06-01,44279,46907,2359
YP373,2008-06-01,39160,53018,651
DS884,2008-06-01,3718,1354,983
RK171,2008-06-01,36290,24741,449
YP534,2008-06-01,25120,10186,5032
TF172,2008-06-01,31478,12589,352
AB517,2008-06-01,81858,75495,116
TR336,2008-06-01,36203,24866,6694
ON663,2008-06-01,32356,29103,0
TF719,2008-06-01,30289,23649,938
BR297,2008-06-01,48828,27755,0
TR455,2008-06-01,17526,11363,77
YP220,2008-06-01,42659,28960,1383
TR135,2008-06-01,32756,17563,285
BR763,2008-06-01,26601,17350,0
RK854,2008-06-01,4517,3706,4675
ON120,2008-06-01,40715,20482,98
ON506,2008-06-01,54453,49989,7634
TR129,2008-06-01,22670,18025,75
TF149,2008-06-01,58651,33425,8801
