UWI,START_DATE,OIL,GAS,WATER
ON519,2013-07-01,44554,22241,0
TR729,2013-07-01,57949,48209,654
YP676,2013-07-01,5476,31066,67373
RK539,2013-07-01,38629,25505,0
DS105,2013-07-01,28454,19492,2992
YP355,2013-07-01,37039,22086,4238
AB590,2013-07-01,20735,40530,1967
TR516,2013-07-01,43501,31597,0
YP412,2013-07-01,41890,26930,80
TR331,2013-07-01,24596,15604,283
TF740,2013-07-01,39241,33912,0
YP655,2013-07-01,90339,56542,0
DS241,2013-07-01,82987,60359,0
YP166,2013-07-01,7060,3707,3703
ON829,2013-07-01,49009,31054,7452
DS773,2013-07-01,59696,43417,75
BR430,2013-07-01,45931,35079,0
BR297,2013-07-01,42857,40760,0
DS884,2013-07-01,53412,30551,22903
ON469,2013-07-01,35903,34337,606
YP203,2013-07-01,72908,48872,3852
CC627,2013-07-01,33133,33915,1788
YP373,2013-07-01,74466,89486,15787
DS161,2013-07-01,14510,10220,10046
TF222,2013-07-01,34659,24470,6238
ON506,2013-07-01,43922,34266,7147
TR855,2013-07-01,22201,35172,11474
TR235,2013-07-01,53087,45545,43
TR797,2013-07-01,68546,48255,15929
BR710,2013-07-01,42971,35111,15769
TF695,2013-07-01,34945,41229,7
BR832,2013-07-01,34326,19490,1856
TF177,2013-07-01,40227,15414,856
DS780,2013-07-01,59343,60483,10293
AB856,2013-07-01,33797,27022,543
TR135,2013-07-01,38982,37012,1636
YP549,2013-07-01,40838,18255,677
TR400,2013-07-01,38728,29426,5087
ON848,2013-07-01,75713,58369,0
TR753,2013-07-01,33980,16856,15465
TF277,2013-07-01,39976,36577,0
CC649,2013-07-01,35457,16615,1032
ON316,2013-07-01,30069,23216,0
RK738,2013-07-01,37200,31685,16466
RK450,2013-07-01,53325,63723,20475
ON463,2013-07-01,41661,32435,0
RK794,2013-07-01,18551,12724,14792
RK453,2013-07-01,36781,32332,2038
DS684,2013-07-01,51665,42970,0
BR477,2013-07-01,36302,36227,1958
TR455,2013-07-01,59037,38339,11222
ON602,2013-07-01,47734,59338,0
TR131,2013-07-01,37651,30075,0
TF850,2013-07-01,41249,30173,2372
RK113,2013-07-01,36876,19248,15383
TF642,2013-07-01,32791,28198,5857
RK596,2013-07-01,43895,35141,0
DS378,2013-07-01,102761,35735,0
YP166,2013-07-01,30294,4533,4472
YP109,2013-07-01,43530,45662,3929
YP203,2013-07-01,84930,53474,5372
TR444,2013-07-01,23722,44494,20661
AB344,2013-07-01,23278,5414,0
RK375,2013-07-01,36891,23813,3367
ON848,2013-07-01,88418,16327,0
RK302,2013-07-01,37605,21095,0
RK361,2013-07-01,12606,42316,70403
TR393,2013-07-01,37651,20255,242
TF566,2013-07-01,38142,28678,6916
AB540,2013-07-01,71214,38712,13033
AB456,2013-07-01,38697,27073,4887
DS150,2013-07-01,60762,63988,24635
AB424,2013-07-01,44021,29827,18296
TF339,2013-07-01,51036,47012,8995
DS607,2013-07-01,34046,25999,9615
RK302,2013-07-01,46683,26147,1748
TR376,2013-07-01,43746,30101,1046
ON384,2013-07-01,48442,38804,0
AB141,2013-07-01,45365,43424,49
TR336,2013-07-01,5333,1084,0
TR129,2013-07-01,92326,72188,0
TR129,2013-07-01,55503,38253,0
BR836,2013-07-01,44379,26123,717
YP534,2013-07-01,29044,25730,4515
TR455,2013-07-01,35167,27325,3264
AB735,2013-07-01,33757,44549,0
TR336,2013-07-01,39537,28304,23965
ON765,2013-07-01,51282,25639,0
TF267,2013-07-01,43613,38282,0
DS558,2013-07-01,41560,24518,687
YP229,2013-07-01,35708,27414,1609
ON417,2013-07-01,33724,39553,2772
AB456,2013-07-01,36994,19881,21707
AB295,2013-07-01,75551,66160,0
DS652,2013-07-01,40637,31059,1659
CC504,2013-07-01,50330,41340,20083
DS150,2013-07-01,18150,13396,0
TR791,2013-07-01,37311,37025,0
ON798,2013-07-01,46888,34346,6438
AB838,2013-07-01,56980,58784,31990
CC482,2013-07-01,28611,45833,10440
AB513,2013-07-01,10326,8061,25297
CC872,2013-07-01,41582,36343,0
ON231,2013-07-01,9409,10188,5364
TF381,2013-07-01,17141,14842,11486
AB517,2013-07-01,90527,94591,0
AB540,2013-07-01,38806,18300,291
CC565,2013-07-01,81359,63350,6001
TR235,2013-07-01,53716,66961,0
ON180,2013-07-01,47285,31452,0
RK301,2013-07-01,53417,37071,21
RK864,2013-07-01,38112,33051,0
BR273,2013-07-01,47735,40232,122
DS241,2013-07-01,85985,73835,1187
RK403,2013-07-01,8542,3796,4444
AB119,2013-07-01,15383,10734,2499
CC464,2013-07-01,9709,7680,21836
TR418,2013-07-01,981,831,1
BR763,2013-07-01,35070,26096,237
ON120,2013-07-01,67746,37057,891
AB590,2013-07-01,46797,49128,0
YP549,2013-07-01,66134,30629,1893
DS234,2013-07-01,24113,46564,26177
CC142,2013-07-01,64375,29267,0
AB323,2013-07-01,42326,34085,0
CC653,2013-07-01,6436,18862,47783
ON506,2013-07-01,35502,39122,3482
YP170,2013-07-01,36942,48729,0
YP181,2013-07-01,9749,19944,2573
RK789,2013-07-01,40986,20256,4270
ON308,2013-07-01,50172,15764,481
BR817,2013-07-01,43126,35375,0
TR387,2013-07-01,50443,26765,261
AB295,2013-07-01,76130,56855,662
CC636,2013-07-01,5700,1148,10763
DS775,2013-07-01,46058,37882,0
YP471,2013-07-01,31971,33701,0
BR273,2013-07-01,37971,36012,0
ON804,2013-07-01,55525,57759,11236
AB406,2013-07-01,37090,57718,5285
RK153,2013-07-01,54480,52899,68
DS263,2013-07-01,5373,6280,5073
ON829,2013-07-01,36470,37415,0
BR159,2013-07-01,24048,12679,11937
AB460,2013-07-01,41861,26960,0
TF770,2013-07-01,46254,34721,0
CC669,2013-07-01,13591,9189,9332
AB141,2013-07-01,37168,50168,61
YP174,2013-07-01,12345,11347,540
YP821,2013-07-01,45128,44016,0
YP577,2013-07-01,8,2,2
BR223,2013-07-01,37279,7121,0
YP373,2013-07-01,41247,86641,9206
CC643,2013-07-01,36760,25047,11176
TF172,2013-07-01,26695,4588,0
YP714,2013-07-01,34899,28711,0
TR694,2013-07-01,24850,17405,14036
TR382,2013-07-01,52701,59819,12419
BR151,2013-07-01,35781,28623,93
YP552,2013-07-01,50595,51221,0
RK514,2013-07-01,3681,2819,217
TF407,2013-07-01,39334,26867,1354
ON575,2013-07-01,46884,41732,0
CC435,2013-07-01,45483,55791,1939
YP468,2013-07-01,42289,45079,0
CC565,2013-07-01,48748,26896,166
ON663,2013-07-01,46515,26656,0
RK279,2013-07-01,25087,12960,24221
ON316,2013-08-01,40784,26474,0
DS241,2013-08-01,88634,61343,0
CC669,2013-08-01,15075,13353,4785
YP471,2013-08-01,38636,23218,405
CC565,2013-08-01,78086,68071,6023
AB141,2013-08-01,49132,48067,0
YP170,2013-08-01,40944,41654,369
DS780,2013-08-01,46626,24450,4430
ON506,2013-08-01,35696,40821,2842
ON663,2013-08-01,42133,28374,0
CC627,2013-08-01,48425,43180,4058
TF381,2013-08-01,13254,17450,7257
TR235,2013-08-01,84946,88603,1704
CC636,2013-08-01,6957,1241,3974
CC482,2013-08-01,32843,24458,11192
DS263,2013-08-01,7263,6378,1974
AB838,2013-08-01,42500,53846,29670
AB323,2013-08-01,54299,33557,0
DS684,2013-08-01,40856,13756,0
DS780,2013-08-01,63519,34471,27777
CC649,2013-08-01,36001,11971,696
BR151,2013-08-01,41221,33134,0
ON804,2013-08-01,47461,41011,7140
CC142,2013-08-01,61071,16869,0
RK738,2013-08-01,35663,35243,7272
YP655,2013-08-01,93231,52535,0
TR129,2013-08-01,67868,60602,0
TF611,2013-08-01,54760,34384,1397
ON798,2013-08-01,43187,28803,10729
AB424,2013-08-01,33474,22054,12039
CC653,2013-08-01,10002,26656,38023
ON463,2013-08-01,34624,41479,45
ON180,2013-08-01,49443,34707,0
CC643,2013-08-01,3658,2989,737
BR710,2013-08-01,38273,33644,7767
RK864,2013-08-01,39747,31393,0
RK450,2013-08-01,37919,33718,8069
DS607,2013-08-01,26182,21168,7558
TR336,2013-08-01,35541,25791,0
CC504,2013-08-01,49794,48858,23687
YP355,2013-08-01,30816,21285,4487
ON308,2013-08-01,42388,28747,4112
CC649,2013-08-01,70631,38598,444
AB540,2013-08-01,31663,22714,4485
RK375,2013-08-01,30923,12870,0
RK301,2013-08-01,73682,45509,3598
BR836,2013-08-01,41881,30142,410
AB517,2013-08-01,82014,65459,18008
ON519,2013-08-01,33663,37081,0
DS150,2013-08-01,74005,16081,22852
YP676,2013-08-01,6001,27815,52054
RK596,2013-08-01,46764,31586,0
TR455,2013-08-01,23279,14173,3539
DS150,2013-08-01,20238,13088,0
BR297,2013-08-01,45958,12333,0
RK301,2013-08-01,41692,46323,0
RK113,2013-08-01,36177,11141,12110
AB456,2013-08-01,20109,15717,2474
BR433,2013-08-01,49981,12514,3235
TF850,2013-08-01,43570,39821,2230
TR701,2013-08-01,20312,70880,57761
DS234,2013-08-01,23055,45208,20127
TF407,2013-08-01,50106,35766,1788
TR729,2013-08-01,48961,44463,606
YP805,2013-08-01,34035,44461,43
RK171,2013-08-01,37542,45893,1389
TF172,2013-08-01,29764,4173,0
DS652,2013-08-01,26859,16405,1258
YP203,2013-08-01,79377,90931,13199
AB560,2013-08-01,55271,47657,44
YP861,2013-08-01,31047,22787,12619
TR855,2013-08-01,19528,14682,6020
TF846,2013-08-01,37345,26663,0
TR376,2013-08-01,48120,41796,157
AB856,2013-08-01,30998,32045,475
YP412,2013-08-01,21002,34428,0
DS161,2013-08-01,16568,11188,9719
YP373,2013-08-01,29066,98476,6361
RK450,2013-08-01,55744,39004,23232
YP229,2013-08-01,37561,28924,1537
CC627,2013-08-01,31004,24173,1814
TF566,2013-08-01,37582,18695,5399
TR393,2013-08-01,40548,20714,201
DS441,2013-08-01,26147,8895,5136
TR444,2013-08-01,31008,23421,17627
BR273,2013-08-01,32515,34373,0
ON469,2013-08-01,45457,30532,477
YP552,2013-08-01,49188,42416,0
AB540,2013-08-01,22467,14741,135
ON804,2013-08-01,61914,68409,11206
ON384,2013-08-01,39551,40164,0
TF149,2013-08-01,21186,14365,0
DS773,2013-08-01,73707,82815,2720
BR223,2013-08-01,41577,7788,0
TR131,2013-08-01,40943,26947,0
DS105,2013-08-01,31211,47864,5583
YP549,2013-08-01,32053,8451,3315
RK361,2013-08-01,17581,37997,64775
TF277,2013-08-01,33939,33266,0
ON506,2013-08-01,41801,34606,6251
DS773,2013-08-01,65283,39666,2759
TF642,2013-08-01,21413,22523,3241
TR331,2013-08-01,34451,25991,0
AB141,2013-08-01,34122,41879,52
TF177,2013-08-01,39401,25383,1225
AB119,2013-08-01,537,236,22
CC504,2013-08-01,53576,68119,40101
YP468,2013-08-01,45051,39231,0
BR772,2013-08-01,30693,26366,7733
TR336,2013-08-01,5827,966,0
TF277,2013-08-01,71735,78681,838
TR694,2013-08-01,24621,24408,10407
TR135,2013-08-01,37751,26951,2934
TF533,2013-08-01,18308,5737,21866
BR164,2013-08-01,10834,7524,474
YP203,2013-08-01,77941,65045,6046
TF339,2013-08-01,45923,38797,12753
RK302,2013-08-01,43280,17640,0
DS884,2013-08-01,53489,25390,8588
ON417,2013-08-01,49179,46159,8896
DS241,2013-08-01,81087,60661,544
YP737,2013-08-01,32949,23488,0
AB590,2013-08-01,18077,14553,3558
ON602,2013-08-01,46867,67862,0
TF267,2013-08-01,43076,33283,372
YP109,2013-08-01,33881,10529,0
AB590,2013-08-01,40865,62601,0
YP174,2013-08-01,34123,25175,11517
BR159,2013-08-01,30698,15462,12320
TR791,2013-08-01,31419,19641,0
BR832,2013-08-01,30496,23965,0
AB735,2013-08-01,48143,56540,0
ON848,2013-08-01,86326,16214,0
RK789,2013-08-01,42271,10990,7792
RK302,2013-08-01,46399,35228,2674
AB456,2013-08-01,20901,11696,0
AB559,2013-08-01,18294,9097,7905
RK514,2013-08-01,17477,17093,6119
YP534,2013-08-01,29249,22520,3617
RK794,2013-08-01,8530,6557,5910
AB460,2013-08-01,35849,35850,0
TR235,2013-08-01,67204,86088,0
BR254,2013-08-01,42119,46289,0
YP166,2013-08-01,29082,23674,5003
TF770,2013-08-01,46929,37351,0
AB344,2013-08-01,29923,7427,36
TR129,2013-08-01,52595,35912,0
CC435,2013-08-01,36069,45312,0
TR400,2013-08-01,30899,43445,1236
ON120,2013-08-01,79206,59413,6201
TR753,2013-08-01,24295,11080,9698
ON236,2013-08-01,35481,20974,21683
TR387,2013-08-01,35775,22441,0
RK153,2013-08-01,43615,35968,225
CC142,2013-08-01,56312,34640,0
BR430,2013-08-01,40840,38539,39
BR763,2013-08-01,41612,24222,244
ON765,2013-08-01,42780,24041,0
AB406,2013-08-01,35680,40181,0
YP821,2013-08-01,41925,36871,459
AB879,2013-08-01,39369,36275,0
TR455,2013-08-01,37991,38090,11151
ON442,2013-08-01,43454,39274,0
RK539,2013-08-01,40520,26753,0
RK453,2013-08-01,50514,39640,2338
ON829,2013-08-01,37509,32196,962
YP714,2013-08-01,30907,31728,0
AB295,2013-08-01,85538,51961,495
TF740,2013-08-01,45080,36258,342
TF149,2013-08-01,20753,16401,0
ON829,2013-08-01,48902,40424,8975
TR382,2013-08-01,45178,49179,11731
TR797,2013-08-01,48875,71615,16033
DS378,2013-08-01,71205,41485,0
CC872,2013-08-01,53173,38407,0
RK279,2013-08-01,15965,8858,8605
BR273,2013-08-01,48037,36927,38
CC565,2013-08-01,61621,29812,143
DS558,2013-08-01,34111,26990,675
YP174,2013-08-01,10196,6703,3
CC464,2013-08-01,17361,15724,28255
YP549,2013-08-01,27970,18428,1751
BR312,2013-08-01,6371,23150,73701
CC310,2013-08-01,44651,34051,0
TF222,2013-08-01,25377,5709,1963
DS546,2013-08-01,36304,9821,0
TR516,2013-08-01,40010,42105,0
TF695,2013-08-01,45112,32884,1318
ON575,2013-08-01,43754,35822,0
ON848,2013-08-01,97525,56709,0
YP373,2013-08-01,56550,143376,17284
AB295,2013-08-01,61630,57327,0
TR107,2013-08-01,41503,41359,9820
BR477,2013-08-01,31944,21448,4022
ON120,2013-08-01,75786,31754,682
DS775,2013-08-01,43861,30992,0
BR817,2013-08-01,29151,50790,0
RK403,2013-08-01,10310,5211,2624
TR382,2013-08-01,38733,49087,16579
CC310,2013-09-01,37284,36178,2773
RK450,2013-09-01,52558,44786,7856
TR393,2013-09-01,52097,21671,169
TR129,2013-09-01,35889,24196,0
ON417,2013-09-01,26168,49043,0
AB344,2013-09-01,23793,6279,215
BR832,2013-09-01,45113,32804,303
TF611,2013-09-01,55306,37977,2014
ON820,2013-09-01,35069,24951,28965
RK403,2013-09-01,12999,3994,1926
BR151,2013-09-01,15454,10217,4635
RK789,2013-09-01,40760,37953,5916
TF149,2013-09-01,38638,25821,0
ON602,2013-09-01,45834,68436,0
YP821,2013-09-01,45663,40828,305
TR707,2013-09-01,19218,12757,0
TF222,2013-09-01,24384,7917,5952
AB838,2013-09-01,54628,69751,20837
DS441,2013-09-01,25106,7924,2875
RK171,2013-09-01,38614,56849,1069
YP737,2013-09-01,28711,22568,0
BR430,2013-09-01,42834,38982,37
DS773,2013-09-01,56757,65559,2367
YP861,2013-09-01,30422,19495,7901
DS546,2013-09-01,43304,15029,0
DS263,2013-09-01,8432,568,1994
YP655,2013-09-01,84538,69711,2724
BR312,2013-09-01,3524,31232,53678
RK153,2013-09-01,41213,37839,4208
TF277,2013-09-01,79723,75416,5811
ON236,2013-09-01,26566,24605,23264
RK738,2013-09-01,56701,23397,0
TF719,2013-09-01,6553,4932,0
DS241,2013-09-01,79942,53628,0
YP549,2013-09-01,39830,19752,1019
YP570,2013-09-01,7539,10743,12209
YP355,2013-09-01,36557,31796,684
AB406,2013-09-01,21693,14417,4996
CC142,2013-09-01,45181,9330,0
TR135,2013-09-01,5063,2964,215
TF770,2013-09-01,46796,37811,0
TR376,2013-09-01,29469,24406,0
TF566,2013-09-01,43128,46768,3361
DS684,2013-09-01,39925,50170,0
TR336,2013-09-01,37472,20274,6743
ON663,2013-09-01,40572,37075,0
CC482,2013-09-01,23208,41721,7698
DS775,2013-09-01,37547,24619,0
AB323,2013-09-01,47135,22938,0
TF846,2013-09-01,48763,33772,1368
TR400,2013-09-01,29535,34099,7335
ON120,2013-09-01,76633,55707,5927
BR710,2013-09-01,37967,35869,8811
ON829,2013-09-01,61621,45216,11421
ON727,2013-09-01,5529,8969,3592
ON575,2013-09-01,47398,34359,0
RK361,2013-09-01,12538,14484,37764
YP181,2013-09-01,40283,31569,4908
DS884,2013-09-01,40592,27988,5771
BR223,2013-09-01,38722,31981,0
CC154,2013-09-01,100698,57391,36140
TR811,2013-09-01,27961,21547,8111
RK128,2013-09-01,90544,55707,33210
RK596,2013-09-01,47969,31100,163
RK453,2013-09-01,51108,42311,2102
CC627,2013-09-01,40274,41446,2947
RK854,2013-09-01,81369,68975,45455
AB141,2013-09-01,51433,37002,0
TF339,2013-09-01,51651,51684,9769
TR455,2013-09-01,40029,19283,7039
BR164,2013-09-01,26707,18178,1286
ON463,2013-09-01,43679,38745,33
ON180,2013-09-01,49926,25514,0
ON469,2013-09-01,19081,15750,199
YP714,2013-09-01,54946,10811,0
TR455,2013-09-01,40431,35764,9954
RK450,2013-09-01,68174,44540,16242
YP373,2013-09-01,41565,89370,15174
TR131,2013-09-01,41243,25206,0
TF172,2013-09-01,25834,5692,2986
TR855,2013-09-01,16514,14593,3945
ON308,2013-09-01,35641,27542,2408
AB540,2013-09-01,68310,50097,5405
BR772,2013-09-01,29171,22072,6193
YP203,2013-09-01,103034,75072,9060
DS780,2013-09-01,46007,28017,3268
TR729,2013-09-01,39461,30665,2999
RK539,2013-09-01,35759,26185,0
AB759,2013-09-01,48989,76018,34303
CC142,2013-09-01,53581,37871,0
YP109,2013-09-01,45134,38124,0
DS105,2013-09-01,29663,29325,3782
TR235,2013-09-01,69031,46206,1472
BR763,2013-09-01,37278,31139,923
YP412,2013-09-01,30557,24411,0
BR273,2013-09-01,42320,43399,0
RK375,2013-09-01,26106,16917,516
RK514,2013-09-01,18044,15741,4474
BR297,2013-09-01,44930,9527,0
RK864,2013-09-01,36729,31682,29
TF267,2013-09-01,41584,33842,359
ON442,2013-09-01,35855,46932,42
YP170,2013-09-01,40991,40106,0
AB540,2013-09-01,34727,52082,1522
AB257,2013-09-01,57773,45486,28214
TF407,2013-09-01,35630,26723,1224
CC504,2013-09-01,37812,44770,22404
TR444,2013-09-01,20947,20630,11511
RK301,2013-09-01,61356,59416,2318
CC653,2013-09-01,5390,8197,26179
ON384,2013-09-01,40861,40535,0
DS150,2013-09-01,18267,16322,0
CC891,2013-09-01,38610,20174,18499
ON848,2013-09-01,74251,54171,0
TR382,2013-09-01,38756,82353,11537
AB460,2013-09-01,21400,9012,0
YP534,2013-09-01,21556,18458,7162
DS652,2013-09-01,5046,3456,2164
DS582,2013-09-01,3560,2907,0
YP174,2013-09-01,37065,14802,22
DS378,2013-09-01,89299,84694,258
YP166,2013-09-01,18801,18454,1061
YP468,2013-09-01,35938,22223,265
RK113,2013-09-01,32181,13979,17637
TF277,2013-09-01,32926,19158,457
CC504,2013-09-01,44132,47968,28464
DS558,2013-09-01,31093,21954,478
TR797,2013-09-01,74445,52648,11408
TF740,2013-09-01,42486,46169,0
CC435,2013-09-01,35263,29646,1213
AB517,2013-09-01,59022,80667,13393
ON506,2013-09-01,36004,31690,2002
AB141,2013-09-01,43924,41940,0
RK302,2013-09-01,45751,36374,2272
TR707,2013-09-01,36663,21393,0
CC872,2013-09-01,52781,37932,0
AB590,2013-09-01,38264,67634,0
ON120,2013-09-01,68922,34228,212
CC669,2013-09-01,13538,11724,1417
AB295,2013-09-01,67114,62371,0
ON316,2013-09-01,51575,36528,0
TF149,2013-09-01,51229,31047,0
BR836,2013-09-01,39153,11212,0
DS241,2013-09-01,70639,51618,0
CC565,2013-09-01,28559,19932,1012
CC627,2013-09-01,33839,21018,1274
TR331,2013-09-01,35786,37718,0
AB559,2013-09-01,12701,12882,23477
TR791,2013-09-01,47885,41174,283
BR273,2013-09-01,54133,37981,36
TR129,2013-09-01,79672,74381,0
ON765,2013-09-01,31741,23728,0
TF177,2013-09-01,14690,8066,275
RK301,2013-09-01,23301,19502,1381
AB424,2013-09-01,31052,17110,8126
CC849,2013-09-01,48474,72973,34873
YP471,2013-09-01,39934,25733,0
CC636,2013-09-01,6082,6412,2096
BR817,2013-09-01,33768,36588,0
YP373,2013-09-01,31174,41810,6776
CC464,2013-09-01,18286,9873,17629
TR694,2013-09-01,22311,4056,1093
TR382,2013-09-01,40197,75605,9617
TF850,2013-09-01,42593,25923,2029
YP229,2013-09-01,31098,20028,1449
DS607,2013-09-01,36882,23884,5696
YP549,2013-09-01,30343,2294,1399
TR235,2013-09-01,83815,81171,4697
AB856,2013-09-01,41051,25206,0
AB590,2013-09-01,16721,43738,2034
YP805,2013-09-01,39171,32009,517
DS161,2013-09-01,17606,6940,6810
YP174,2013-09-01,29810,23567,11666
CC565,2013-09-01,71693,42579,2455
BR477,2013-09-01,32846,21061,2949
TF585,2013-09-01,51565,39756,0
DS234,2013-09-01,23808,36589,14512
TR762,2013-09-01,23809,20477,3655
YP676,2013-09-01,4743,37786,51200
BR554,2013-09-01,3560,3996,1656
RK302,2013-09-01,38279,18665,0
ON798,2013-09-01,34364,33674,6219
ON506,2013-09-01,44423,33669,4927
TR516,2013-09-01,37856,27861,0
YP552,2013-09-01,39819,33356,0
TR387,2013-09-01,32078,21355,0
TR753,2013-09-01,70359,51250,15418
DS773,2013-09-01,81604,43127,1974
TF533,2013-09-01,16083,2411,12061
BR254,2013-09-01,43547,31300,0
CC649,2013-09-01,40820,17268,614
TF695,2013-09-01,49457,37084,0
AB879,2013-09-01,28905,35529,0
YP203,2013-09-01,72617,70262,5825
TF381,2013-09-01,2564,2801,854
TR107,2013-09-01,42841,30569,13209
AB295,2013-09-01,69628,51250,0
DS780,2013-09-01,48022,39278,11214
AB735,2013-09-01,45636,55460,0
ON519,2013-09-01,40550,31430,38
BR433,2013-09-01,43577,38046,0
TR701,2013-09-01,24367,20397,49595
DS150,2013-09-01,44203,17553,10022
BR317,2013-09-01,12169,7343,0
ON848,2013-09-01,99539,54571,0
ON829,2013-09-01,29785,34180,1462
CC649,2013-09-01,77881,38270,618
YP181,2013-09-01,46025,29917,8956
TR336,2013-09-01,3416,2052,0
AB560,2013-09-01,36495,40752,545
ON804,2013-09-01,60222,50404,8968
ON804,2013-09-01,51211,60062,12410
BR159,2013-09-01,31001,22517,11975
YP181,2013-10-01,38168,29672,5255
RK514,2013-10-01,16348,11710,3742
BR430,2013-10-01,44944,43298,39
TR129,2013-10-01,39066,19343,0
BR312,2013-10-01,7857,7452,60755
CC627,2013-10-01,45320,21395,1369
ON804,2013-10-01,48402,64028,9074
CC627,2013-10-01,44002,40762,4131
TF566,2013-10-01,33820,37732,3509
BR273,2013-10-01,50843,41397,50
TR701,2013-10-01,27096,47431,48030
RK361,2013-10-01,13653,46152,40978
RK738,2013-10-01,31990,29020,10007
AB856,2013-10-01,39126,26317,0
TR336,2013-10-01,24080,11768,0
RK450,2013-10-01,54316,35997,14213
DS263,2013-10-01,7847,565,2283
BR554,2013-10-01,563,425,197
BR477,2013-10-01,26920,22120,3113
TF611,2013-10-01,40326,34233,2081
BR317,2013-10-01,24453,18497,0
TR382,2013-10-01,43012,63806,9854
TR235,2013-10-01,57859,52208,1087
ON829,2013-10-01,58524,35361,11444
AB295,2013-10-01,82059,65349,0
DS234,2013-10-01,25956,36059,14040
ON506,2013-10-01,41171,35312,4228
CC154,2013-10-01,117959,98299,11582
DS884,2013-10-01,37800,27985,7768
DS780,2013-10-01,56004,28900,1326
YP181,2013-10-01,52723,36289,6431
CC504,2013-10-01,41317,62724,22226
ON519,2013-10-01,44539,34968,31
ON829,2013-10-01,40774,31326,0
YP412,2013-10-01,31568,20762,0
BR817,2013-10-01,33499,53651,0
YP203,2013-10-01,71276,75377,5457
AB540,2013-10-01,27008,19302,2637
YP861,2013-10-01,31737,21611,6140
DS241,2013-10-01,79841,49067,0
BR763,2013-10-01,43991,22745,792
AB560,2013-10-01,19141,18324,231
ON848,2013-10-01,75385,45046,0
BR273,2013-10-01,35187,37199,0
AB559,2013-10-01,15225,12700,20557
CC482,2013-10-01,27073,36145,7964
YP468,2013-10-01,34876,30285,243
BR836,2013-10-01,44561,10108,0
YP109,2013-10-01,44636,36222,0
ON384,2013-10-01,35394,31337,0
TR729,2013-10-01,35805,30001,3537
BR710,2013-10-01,18434,18976,3618
TR694,2013-10-01,20293,4459,977
ON820,2013-10-01,60582,18584,17745
TR336,2013-10-01,8511,2434,1299
TF277,2013-10-01,28307,20977,487
TR797,2013-10-01,73994,69080,13898
DS773,2013-10-01,94712,94366,65
CC872,2013-10-01,35648,29278,0
TR455,2013-10-01,30713,6601,3159
YP821,2013-10-01,46421,45001,332
YP655,2013-10-01,91537,68823,3124
AB365,2013-10-01,30397,31875,0
ON602,2013-10-01,53621,73252,0
DS150,2013-10-01,62794,58364,11653
AB540,2013-10-01,49192,51386,18233
ON663,2013-10-01,27619,22320,0
BR254,2013-10-01,37953,25032,0
AB141,2013-10-01,43880,34026,0
DS582,2013-10-01,34327,43543,32473
YP170,2013-10-01,39320,39609,0
DS775,2013-10-01,42233,26806,0
DS241,2013-10-01,56070,40725,0
YP373,2013-10-01,54716,93867,13803
TF846,2013-10-01,44547,33844,1220
TF222,2013-10-01,28363,6608,6009
RK403,2013-10-01,6548,1497,1184
YP229,2013-10-01,33591,25103,1544
RK450,2013-10-01,43517,27112,13759
YP174,2013-10-01,25194,18406,6706
TF740,2013-10-01,55224,39475,0
BR223,2013-10-01,34679,40440,0
DS684,2013-10-01,44268,39441,0
DS105,2013-10-01,28593,26739,3050
YP549,2013-10-01,38847,9595,1054
RK453,2013-10-01,29203,17985,310
CC891,2013-10-01,55354,45546,38067
RK302,2013-10-01,33782,26226,0
AB257,2013-10-01,35575,58543,37462
RK153,2013-10-01,31734,36421,4512
TF850,2013-10-01,35596,32231,2161
YP676,2013-10-01,5978,15518,42284
AB460,2013-10-01,28057,17743,0
TR516,2013-10-01,40389,30404,0
RK596,2013-10-01,51394,34586,0
TR753,2013-10-01,42386,26265,12120
DS441,2013-10-01,48154,14989,5378
ON798,2013-10-01,14232,11188,2331
RK301,2013-10-01,30148,19442,966
TF277,2013-10-01,56431,52487,0
DS546,2013-10-01,43333,16589,0
BR433,2013-10-01,53599,41001,0
AB735,2013-10-01,42529,69456,0
AB424,2013-10-01,37329,28844,9017
TR791,2013-10-01,42149,38446,266
DS607,2013-10-01,42097,26568,4957
CC565,2013-10-01,37366,30026,898
CC464,2013-10-01,18482,7518,35817
TR762,2013-10-01,120368,114427,24729
CC636,2013-10-01,7187,6596,2459
TR107,2013-10-01,32138,25545,12931
AB141,2013-10-01,47720,47007,0
YP174,2013-10-01,5497,5554,0
TF585,2013-10-01,44403,52216,0
ON727,2013-10-01,26885,22400,2483
ON316,2013-10-01,37428,30165,0
TR235,2013-10-01,76737,76703,3945
DS780,2013-10-01,85443,53617,1078
DS161,2013-10-01,13414,8930,6901
ON765,2013-10-01,32054,25602,0
YP805,2013-10-01,44991,42337,450
TR382,2013-10-01,58691,79213,12476
BR772,2013-10-01,31724,21806,6711
BR151,2013-10-01,49001,26825,0
TR811,2013-10-01,34933,38233,9268
RK789,2013-10-01,50659,43918,1097
ON506,2013-10-01,33078,31948,1766
YP373,2013-10-01,24730,48837,11092
YP737,2013-10-01,51429,37548,118
AB838,2013-10-01,40911,59838,19220
TR455,2013-10-01,47497,17054,5695
CC435,2013-10-01,49165,33140,1031
TR444,2013-10-01,17638,18588,1071
TF719,2013-10-01,19645,14097,0
TF407,2013-10-01,35809,17797,818
TF177,2013-10-01,35942,15653,655
